row_id+o6g3a1:r6,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,region,product_id,category,sub-category,product_name,sales,quantity,profit,payment_mode
4765,CA-2020-123701,24-11-2020,27-11-2020,First Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,West,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,117.76,4,9.9936,COD
9747,CA-2020-137505,24-11-2020,24-11-2020,Same Day,BP-11290,Beth Paige,Consumer,United States,Los Angeles,California,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,163.088,2,-1.7772,COD
8959,CA-2020-150266,25-11-2020,30-11-2020,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,Central,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,342.96,5,37.495,Online
3848,CA-2020-129000,25-11-2020,27-11-2020,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Canton,Michigan,Central,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,526.81,3,0.0,COD
5081,US-2020-133312,25-11-2020,29-11-2020,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,San Francisco,California,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,111.48,1,2.8296,COD
8684,CA-2020-101665,25-11-2020,01-12-2020,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,San Francisco,California,West,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,100.16,2,1.3416,Online
8962,CA-2020-150266,25-11-2020,30-11-2020,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,Central,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,130.688,4,3.7376,Online
6319,CA-2020-161459,25-11-2020,29-11-2020,Second Class,EB-13750,Edward Becker,Corporate,United States,Laguna Niguel,California,West,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,146.96,5,3.4965,Online
6320,CA-2020-161459,25-11-2020,29-11-2020,Second Class,EB-13750,Edward Becker,Corporate,United States,Laguna Niguel,California,West,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",170.08,6,15.336,Online
6979,CA-2020-155159,25-11-2020,29-11-2020,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Atlanta,Georgia,South,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",150.87,9,23.9463,COD
3630,CA-2020-155957,26-11-2020,30-11-2020,Standard Class,CC-12610,Corey Catlett,Corporate,United States,Columbus,Ohio,East,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,100.272,3,9.801,COD
7135,CA-2020-141439,26-11-2020,01-12-2020,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,Central,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,116.98,2,43.1904,COD
5135,CA-2020-155607,26-11-2020,30-11-2020,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,New York City,New York,East,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,135.344,4,32.6704,COD
7321,CA-2020-100097,26-11-2020,29-11-2020,Second Class,MN-17935,Michael Nguyen,Consumer,United States,New York City,New York,East,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",159.3,5,37.884,Online
511,CA-2020-135307,26-11-2020,27-11-2020,First Class,LS-17245,Lynn Smith,Consumer,United States,Gladstone,Missouri,Central,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,170.3,3,40.416,COD
3631,CA-2020-155957,26-11-2020,30-11-2020,Standard Class,CC-12610,Corey Catlett,Corporate,United States,Columbus,Ohio,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,242.136,7,23.9778,Online
1570,CA-2020-165029,26-11-2020,30-11-2020,Standard Class,AH-10075,Adam Hart,Corporate,United States,Atlanta,Georgia,South,OFF-AR-10003504,Office Supplies,Art,Newell 347,97.84,3,3.7236,COD
7134,CA-2020-141439,26-11-2020,01-12-2020,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,Central,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,124.46,2,9.8856,COD
512,CA-2020-135307,26-11-2020,27-11-2020,First Class,LS-17245,Lynn Smith,Consumer,United States,Gladstone,Missouri,Central,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,136.04,2,12.1728,Online
5134,CA-2020-155607,26-11-2020,30-11-2020,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,New York City,New York,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,142.73,7,14.6825,COD
4949,CA-2020-107125,27-11-2020,02-12-2020,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,West,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,132.488,7,41.1208,COD
6639,CA-2020-103352,27-11-2020,30-11-2020,Second Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,East,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",138.424,6,36.2556,Online
6638,CA-2020-103352,27-11-2020,30-11-2020,Second Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,91.99,3,2.0271,Online
2676,CA-2020-132185,27-11-2020,02-12-2020,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Asheville,North Carolina,South,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,120.76,5,0.7665,COD
4950,CA-2020-107125,27-11-2020,02-12-2020,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,West,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,155.84,3,6.0288,COD
2677,CA-2020-132185,27-11-2020,02-12-2020,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Asheville,North Carolina,South,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,144.584,1,4.3584,Online
914,CA-2020-102519,27-11-2020,29-11-2020,First Class,BM-11650,Brian Moss,Corporate,United States,Milwaukee,Wisconsin,Central,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",147.94,1,19.2454,Online
5838,CA-2020-133207,27-11-2020,03-12-2020,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Los Angeles,California,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,169.568,4,5.7568,COD
9743,CA-2020-131303,28-11-2020,02-12-2020,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Diego,California,West,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,101.65,5,29.4455,Online
2662,CA-2020-123372,28-11-2020,02-12-2020,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,New York City,New York,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",108.96,2,35.982,COD
1928,CA-2020-121538,28-11-2020,01-12-2020,First Class,RH-19495,Rick Hansen,Consumer,United States,Denver,Colorado,West,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",137.768,2,31.0688,COD
948,US-2020-110576,28-11-2020,02-12-2020,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",536.488,7,-12.9122,COD
4248,CA-2020-117702,28-11-2020,04-12-2020,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Baltimore,Maryland,East,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",116.9,5,7.524,COD
4246,CA-2020-117702,28-11-2020,04-12-2020,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Baltimore,Maryland,East,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,117.64,1,0.738,COD
952,US-2020-110576,28-11-2020,02-12-2020,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),102.344,6,7.92,Online
951,US-2020-110576,28-11-2020,02-12-2020,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,151.552,3,5.4432,Cards
7391,CA-2020-108035,29-11-2020,03-12-2020,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,South,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",122.52,5,19.035,Cards
7390,CA-2020-108035,29-11-2020,03-12-2020,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,South,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",410.368,2,48.796,COD
5585,CA-2020-105333,30-11-2020,04-12-2020,Standard Class,VP-21730,Victor Preis,Home Office,United States,New York City,New York,East,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",100.56,4,1.6712,Online
880,CA-2020-111689,30-11-2020,02-12-2020,Second Class,HP-14815,Harold Pawlan,Home Office,United States,New York City,New York,East,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',106.472,3,23.1093,Cards
6936,CA-2020-137365,30-11-2020,03-12-2020,Second Class,BP-11095,Bart Pistole,Corporate,United States,El Paso,Texas,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,115.976,3,-10.7973,Cards
1604,CA-2020-116645,30-11-2020,04-12-2020,Standard Class,ME-17725,Max Engle,Consumer,United States,Newark,Delaware,East,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",166.94,6,45.2226,Cards
956,CA-2020-119305,30-11-2020,04-12-2020,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Jackson,Mississippi,South,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,204.8,5,43.45,COD
5587,CA-2020-105333,30-11-2020,04-12-2020,Standard Class,VP-21730,Victor Preis,Home Office,United States,New York City,New York,East,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,291.49,3,5.3898,Cards
3899,CA-2020-102267,30-11-2020,04-12-2020,Standard Class,SC-20800,Stuart Calhoun,Consumer,United States,Edinburg,Texas,Central,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,128.368,2,0.8288,Online
6300,CA-2020-107314,30-11-2020,03-12-2020,First Class,MZ-17335,Maria Zettner,Home Office,United States,San Francisco,California,West,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,152.83,3,9.5571,COD
3779,US-2020-148768,30-11-2020,02-12-2020,Second Class,PN-18775,Parhena Norris,Home Office,United States,Miami,Florida,South,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,175.976,3,8.997,COD
211,CA-2020-135860,01-12-2020,07-12-2020,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",103.99,1,3.6796,Cards
583,CA-2020-145233,01-12-2020,05-12-2020,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,West,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,127.584,2,9.2386,COD
207,CA-2020-135860,01-12-2020,07-12-2020,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",131.92,4,5.8744,COD
2125,CA-2020-144862,01-12-2020,05-12-2020,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,138.68,5,35.3295,Cards
7123,CA-2020-166926,01-12-2020,08-12-2020,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Seattle,Washington,West,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",153.96,2,41.1684,COD
208,CA-2020-135860,01-12-2020,07-12-2020,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,156.98,2,35.6346,Cards
3244,CA-2020-113355,01-12-2020,05-12-2020,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Grand Prairie,Texas,Central,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,229.8,5,24.7275,COD
260,CA-2020-163139,01-12-2020,03-12-2020,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,238.55,3,6.6465,Online
3245,CA-2020-113355,01-12-2020,05-12-2020,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Grand Prairie,Texas,Central,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,354.058,3,-18.1176,COD
586,CA-2020-145233,01-12-2020,05-12-2020,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,449.368,4,30.4776,Cards
585,CA-2020-145233,01-12-2020,05-12-2020,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,122.783,7,-4.7481,COD
6864,CA-2020-138618,01-12-2020,08-12-2020,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,San Antonio,Texas,Central,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,118.368,2,3.6288,Online
6205,CA-2020-145660,01-12-2020,03-12-2020,First Class,MG-17650,Matthew Grinstein,Home Office,United States,Marion,Ohio,East,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,99.712,2,1.7352,Online
261,CA-2020-163139,01-12-2020,03-12-2020,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,118.52,5,6.132,Online
209,CA-2020-135860,01-12-2020,07-12-2020,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",134.92,4,7.4824,Cards
8870,CA-2020-101805,01-12-2020,06-12-2020,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,West,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,141.92,5,5.373,COD
9279,CA-2020-122539,01-12-2020,05-12-2020,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",117.001,7,-5.6007,Online
584,CA-2020-145233,01-12-2020,05-12-2020,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,112.152,3,3.5046,Cards
259,CA-2020-163139,01-12-2020,03-12-2020,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,127.37,3,6.9258,Cards
9278,CA-2020-122539,01-12-2020,05-12-2020,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-LA-10004853,Office Supplies,Labels,Avery 483,145.936,4,5.1792,Cards
3558,CA-2020-118542,01-12-2020,05-12-2020,Standard Class,CC-12550,Clay Cheatham,Consumer,United States,Los Angeles,California,West,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",138.128,2,3.6714,Online
4140,CA-2020-127313,01-12-2020,04-12-2020,First Class,RA-19285,Ralph Arnett,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,150.392,3,2.337,Cards
4928,CA-2020-143245,01-12-2020,06-12-2020,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Fairfield,Connecticut,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,153.44,3,9.3312,Online
7122,CA-2020-166926,01-12-2020,08-12-2020,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Seattle,Washington,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,129.86,7,18.837,Cards
3557,CA-2020-118542,01-12-2020,05-12-2020,Standard Class,CC-12550,Clay Cheatham,Consumer,United States,Los Angeles,California,West,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,130.36,7,21.7728,COD
210,CA-2020-135860,01-12-2020,07-12-2020,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",117.29,9,16.2099,Cards
2126,CA-2020-144862,01-12-2020,05-12-2020,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",138.958,7,9.4437,Cards
4141,CA-2020-127313,01-12-2020,04-12-2020,First Class,RA-19285,Ralph Arnett,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",182.12,5,13.846,Online
2350,CA-2020-109701,02-12-2020,03-12-2020,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,104.456,2,22.5732,Online
2352,CA-2020-109701,02-12-2020,03-12-2020,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,West,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,120.47,3,22.2516,Online
7539,US-2020-112347,02-12-2020,06-12-2020,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,155.288,1,12.8574,COD
8971,CA-2020-157469,02-12-2020,07-12-2020,Standard Class,ES-14080,Erin Smith,Corporate,United States,Lakewood,Ohio,East,TEC-PH-10004531,Technology,Phones,AT&T CL2909,199.188,2,-25.198,Cards
6272,CA-2020-102379,02-12-2020,06-12-2020,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,West,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,202.9,5,44.975,Cards
6271,CA-2020-102379,02-12-2020,06-12-2020,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,West,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,182.056,9,43.4646,COD
1755,CA-2020-116715,02-12-2020,05-12-2020,First Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,84.56,2,3.852,Online
8970,CA-2020-157469,02-12-2020,07-12-2020,Standard Class,ES-14080,Erin Smith,Corporate,United States,Lakewood,Ohio,East,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,128.728,9,1.7262,Online
6690,CA-2020-104108,02-12-2020,09-12-2020,Standard Class,RP-19855,Roy Phan,Corporate,United States,Houston,Texas,Central,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,106.16,5,2.128,Online
6760,CA-2020-165715,02-12-2020,08-12-2020,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Greensboro,North Carolina,South,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,93.776,1,2.4582,COD
2353,CA-2020-109701,02-12-2020,03-12-2020,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,121.08,6,5.04,Online
2349,CA-2020-109701,02-12-2020,03-12-2020,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,West,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,132.024,6,3.1584,Online
9729,CA-2020-167395,02-12-2020,04-12-2020,First Class,KM-16720,Kunst Miller,Consumer,United States,Lowell,Massachusetts,East,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,134.36,2,0.1744,Online
7540,US-2020-112347,02-12-2020,06-12-2020,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,West,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,113.624,8,-24.416,Online
2351,CA-2020-109701,02-12-2020,03-12-2020,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",115.86,2,5.3214,Online
1997,US-2020-147221,02-12-2020,04-12-2020,Second Class,JS-16030,Joy Smith,Consumer,United States,Houston,Texas,Central,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,139.752,4,-3.7196,Cards
2271,CA-2020-164917,02-12-2020,07-12-2020,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Miami,Florida,South,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,118.96,5,4.1965,COD
7544,US-2020-112347,02-12-2020,06-12-2020,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,West,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,135.36,6,-14.34,Online
7542,US-2020-112347,02-12-2020,06-12-2020,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,West,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,137.616,2,4.9616,Cards
1895,US-2020-108063,02-12-2020,05-12-2020,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,Charlottesville,Virginia,South,OFF-AR-10001446,Office Supplies,Art,Newell 309,146.65,3,10.395,Online
6270,CA-2020-102379,02-12-2020,06-12-2020,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,West,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,134.992,1,-7.9984,Cards
2463,CA-2020-148691,03-12-2020,09-12-2020,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,New York City,New York,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,116.92,5,29.372,Cards
7882,CA-2020-118017,03-12-2020,06-12-2020,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,122.752,6,10.5534,Cards
7883,CA-2020-118017,03-12-2020,06-12-2020,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,150.336,8,14.0712,Online
2465,CA-2020-148691,03-12-2020,09-12-2020,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,New York City,New York,East,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,154.99,1,36.9873,COD
7881,CA-2020-118017,03-12-2020,06-12-2020,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,West,OFF-AR-10003856,Office Supplies,Art,Newell 344,75.344,6,1.0008,Cards
7884,CA-2020-118017,03-12-2020,06-12-2020,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",100.32,2,3.741,Cards
2466,CA-2020-148691,03-12-2020,09-12-2020,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,New York City,New York,East,OFF-LA-10001317,Office Supplies,Labels,Avery 520,108.15,1,1.512,COD
7888,CA-2020-118017,03-12-2020,06-12-2020,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,West,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,118.192,1,4.6552,Cards
7886,CA-2020-118017,03-12-2020,06-12-2020,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,117.376,3,7.0128,Cards
4567,US-2020-149510,03-12-2020,10-12-2020,Standard Class,MC-17575,Matt Collins,Consumer,United States,Fayetteville,North Carolina,South,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",133.782,6,-21.1068,COD
7887,CA-2020-118017,03-12-2020,06-12-2020,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",132.72,5,3.344,Cards
7537,CA-2020-103415,03-12-2020,08-12-2020,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,Central,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,127.592,2,-14.2716,Online
2464,CA-2020-148691,03-12-2020,09-12-2020,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,New York City,New York,East,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,110.624,2,5.1184,COD
7762,CA-2020-123071,03-12-2020,06-12-2020,First Class,CC-12550,Clay Cheatham,Consumer,United States,Plano,Texas,Central,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,117.368,2,3.6288,Cards
4568,US-2020-149510,03-12-2020,10-12-2020,Standard Class,MC-17575,Matt Collins,Consumer,United States,Fayetteville,North Carolina,South,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",148.448,4,8.8624,COD
3465,CA-2020-128699,03-12-2020,05-12-2020,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,Jacksonville,Florida,South,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,137.992,1,7.1988,Cards
7885,CA-2020-118017,03-12-2020,06-12-2020,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",137.32,7,5.915,Online
